Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
12189.4,October-1972,2122.4,open land,commercial,Border,irregular,5,22834,2,0.5172922700730395,1956,0.0,highway,57,5,9,C,NA,NA
14142.9,Nov-1985,11672.9,open land,residential,Border,irregular,2,39666,6,0.12753760999052322,1982,0.0,highway,82,4,6,C,NA,NA
12798.8,June-1982,6667.0,duplex,commercial,Border,trapezoid,2,25744mts,9,0.5624363296887459,1975,0.0,street,62,2,8,NA,No,
11799.8,October-88,2051.5,flat,commercial,Outskirts,trapezoid,4,77993,4,0.6088327323163221,1971,1980.0,highway,76,4,7,NA,No,NA
14283.7,August-2001,6751.4,duplex,residential,Outskirts,rectangle,3,80482,8,0.9427288240328375,1995,0.0,highway,65,2,7,NA,Yes,
6800.8,October-89,7034.8,villa,residential,Center,trapezoid,5,2364mts,9,0.6485761119356317,1971,1979.0,street,62,4,5,NA,Yes,Yes
12381.4,August-1996,2972.9,flat,commercial,Border,trapezoid,2,22434,4,0.04991743115485758,1982,1992.0,highway,21,3,8,,No,
13389.9,May-1981,7083.6,land,industrial,Outskirts,irregular,1,54207,8,0.9515942834703865,1975,0.0,highway,29,3,9,C,NA,NA
14780.4,May-2003,11711.6,duplex,residential,Outskirts,rectangle,4,68316,6,0.22569157368327464,1987,1997.0,highway,18,1,5,,No,NA
11685.3,July-72,5237.5,flat,residential,Center,rectangle,4,2679,8,0.09544828835538843,1961,1971.0,street,94,5,3,NA,No,NA
6284.5,August-1990,7062.1,villa,residential,Center,irregular,5,24386,7,0.09712589054778475,1989,0.0,street,62,1,6,NA,Yes, No
14092.7,April-2006,1553.2,villa,residential,Border,rectangle,3,24437,7,0.5366964045600655,2003,0.0,street,16,3,10,NA,Yes, No
15715.2,September-1992,7748.5,land,commercial,Border,trapezoid,1,39390,10,0.30866220202436123,1990,0.0,highway,42,5,9,F,NA,NA
6912.0,February-1994,6981.3,villa,residential,Outskirts,trapezoid,5,77843,5,0.07014093077132943,1991,0.0,highway,93,3,7,,Yes,Yes
15097.8,August-1975,10912.2,duplex,residential,Center,rectangle,1,22356,9,0.16802372346048122,1958,1968.0,alley,28,4,7,NA,Yes,NA
14251.4,May-1997,8094.7,duplex,residential,Border,rectangle,3,39107mts,5,0.41409953390674337,1995,0.0,highway,42,5,8,,No,
14097.5,March-04,10094.9,flat,residential,Center,rectangle,3,16886mts,4,0.014288128443916137,1994,2002.0,alley,99,1,2,NA,No,NA
16904.4,September-93,9797.5,land,commercial,Center,rectangle,2,4925,7,0.7409873156226765,1990,0.0,street,33,4,10,F,NA,NA
6268.7,May-1990,7221.0,villa,residential,Center,irregular,5,18084,5,0.8222811266045222,1987,0.0,alley,96,3,1,,Yes, No
12447.9,Mar-1974,3852.1,land,residential,Outskirts,irregular,4,77119,9,0.21919320755615013,1970,0.0,highway,32,1,5,C,NA,
13704.2,February-2009,990.8,duplex,commercial,Center,rectangle,4,23644,7,0.8798091102946245,2006,0.0,street,34,3,3,NA,Yes,NA
13366.3,December-1985,6557.8,open land,residential,Outskirts,trapezoid,4,73893mts,9,0.5044631420391236,1967,,highway,73,1,2,C,NA,NA
13741.6,March-1975,11686.5,duplex,commercial,Border,trapezoid,1,38828,10,0.4233931845310245,1965,1973.0,highway,12,5,4,NA,No,NA
20961.8,April-1993,10226.3,duplex,residential,Outskirts,irregular,1,62957mts,6,0.0903508043172675,1987,0.0,highway,12,3,2,,Yes,
12542.1,Dec-1970,6239.8,flat,residential,Border,trapezoid,1,37633,6,0.5278470426164303,1966,0.0,street,31,3,10,NA,No,NA
13389.2,March-1982,2731.1,open land,commercial,Center,irregular,4,19099mts,7,0.3461702106599548,1979,,alley,45,3,6,C,NA,NA
14936.1,March-1980,8634.6,open land,industrial,Center,irregular,1,10353,9,0.9555448626309382,1968,0.0,alley,8,2,3,F,NA,NA
4604.4,Oct-1972,1868.0,villa,residential,Outskirts,irregular,4,60058mts,6,0.8086486751841542,1971,0.0,highway,77,5,7,NA,Yes,Yes
8394.6,May-1997,11200.9,villa,residential,Center,rectangle,5,12988mts,7,0.38639331848162384,1994,0.0,alley,87,3,3,NA,Yes,Yes
20462.3,April-2006,9927.5,flat,commercial,Outskirts,irregular,4,68800,10,0.1966451103814768,1987,1998.0,highway,63,3,10,NA,No,NA
15100.1,May-2007,10586.0,flat,residential,Outskirts,rectangle,2,70018mts,3,0.6934960443285912,1997,2005.0,highway,40,3,8,NA,Yes,NA
17344.9,June-2007,11363.7,land,residential,Center,trapezoid,4,18822,3,0.5766111716886619,2004,,street,34,5,5,F,NA,NA
12487.1,September-1970,7094.7,flat,residential,Border,trapezoid,5,38961,1,0.8006586399728125,1955,1964.0,street,55,2,9,NA,No,NA
13476.3,January-1990,3157.9,open land,residential,Outskirts,trapezoid,2,53705,2,0.2983177808412911,1981,,highway,81,4,7,C,NA,NA
14363.6,May-2007,7047.8,flat,residential,Center,irregular,5,14532,7,0.3866510421527022,2000,0.0,alley,9,3,8,NA,Yes,NA
11960.3,August-1973,3738.2,duplex,residential,Border,rectangle,4,23353,2,0.40253282625304,1954,1963.0,highway,16,2,2,NA,No,
8385.0,September-06,8873.7,villa,residential,Center,rectangle,2,20843,8,0.947592233064727,1990,1999.0,street,55,3,10,,Yes, No
12435.3,January-94,8347.3,flat,commercial,Outskirts,irregular,3,74713mts,10,0.47542230747723013,1983,1993.0,highway,25,3,4,NA,No,
6109.9,October-1993,3065.0,villa,residential,Center,irregular,4,15983,4,0.463019040227569,1975,1986.0,alley,70,2,7,NA,Yes,Yes
7924.4,May-2001,7857.4,villa,residential,Center,trapezoid,3,4775,2,0.8054221984370831,1991,2002.0,alley,90,3,5,NA,Yes,Yes
5500.7,December-1978,3682.8,villa,residential,Border,trapezoid,2,33215,6,0.440150604489558,1961,1970.0,highway,37,3,5,NA,Yes, No
13299.7,December-1995,2823.7,flat,commercial,Center,rectangle,3,12003mts,9,0.8729352601432527,1991,0.0,street,5,5,3,NA,Yes,NA
13056.5,December-1975,5384.2,duplex,commercial,Center,rectangle,5,11621,8,0.262113625317986,1969,0.0,street,33,1,7,NA,No,
15646.0,May-2003,8998.2,land,residential,Border,irregular,2,31536,8,0.6205778552902499,1995,0.0,highway,3,2,8,F,NA,NA
7356.7,Sep-2004,7112.7,villa,residential,Outskirts,rectangle,2,64984,2,0.3537151984418875,1997,0.0,highway,3,1,1,,Yes, No
13828.5,Aug-1987,1788.2,open land,residential,Border,irregular,1,40059,7,0.9733072296684918,1969,,highway,9,4,9,F,NA,NA
12987.4,January-1971,11520.7,duplex,commercial,Outskirts,irregular,4,56104,4,0.9208926966011493,1967,0.0,highway,37,3,5,NA,No,
12724.2,April-1983,5557.2,villa,residential,Outskirts,irregular,3,59763,8,0.4620317211434726,1981,0.0,highway,37,2,3,NA,Yes,Yes
15005.2,June-03,11860.8,flat,commercial,Center,rectangle,5,14256,6,0.08113070652579912,1996,0.0,street,76,2,7,NA,Yes,
14224.3,July-85,2534.3,open land,industrial,Outskirts,trapezoid,2,62912mts,10,0.22876125622954002,1979,,highway,18,3,9,F,NA,
12868.2,February-2003,1067.5,flat,residential,Center,rectangle,2,22223mts,2,0.9496405092807062,1990,1998.0,street,50,4,1,NA,Yes,NA
14327.4,April-2008,6357.0,villa,residential,Outskirts,irregular,3,75265,9,0.6737198091379903,1999,0.0,highway,16,1,9,NA,Yes,Yes
13917.1,Jun-2001,6658.5,duplex,residential,Center,trapezoid,4,21438,9,0.4472049744920582,1999,0.0,street,47,3,5,,No,
12028.7,August-1989,1666.5,open land,industrial,Outskirts,irregular,5,63461,9,0.9315047258625763,1971,0.0,highway,17,5,2,C,NA,
13272.5,Nov-1971,8797.6,flat,residential,Border,rectangle,3,30215mts,2,0.5570409337885275,1969,0.0,street,7,3,7,,No,NA
14635.7,April-2009,5004.6,villa,residential,Outskirts,rectangle,1,75087,3,0.2652667990643277,1998,2007.0,highway,6,4,3,NA,Yes, No
13105.1,May-77,7233.3,land,residential,Outskirts,irregular,3,60169mts,1,0.646376129388365,1965,0.0,highway,87,2,7,C,NA,NA
13142.0,October-01,3362.6,land,commercial,Outskirts,irregular,1,50264,9,0.6071246449516855,1983,0.0,highway,46,4,8,C,NA,NA
13292.0,September-1973,10883.9,flat,residential,Outskirts,trapezoid,1,55222mts,6,0.24909620790833198,1959,1968.0,highway,79,5,7,NA,Yes,NA
14474.0,November-1993,3311.8,open land,industrial,Center,trapezoid,4,21476mts,6,0.5637458469484817,1974,0.0,alley,97,4,3,F,NA,
13436.0,March-1978,10227.2,duplex,residential,Center,irregular,2,18408,6,0.8377943008756276,1965,1976.0,street,8,3,5,,No,NA
11918.3,Jul-1981,1635.9,flat,commercial,Border,rectangle,2,33057,8,0.43394835824984,1963,1973.0,highway,2,4,8,NA,No,
12158.4,July-1975,5518.4,duplex,commercial,Center,irregular,2,8033,1,0.6616244195401025,1960,1969.0,street,65,4,1,,Yes,NA
14366.5,Mar-1971,7604.0,open land,residential,Center,rectangle,4,22627mts,4,0.17068798876953473,1966,0.0,street,94,4,8,C,NA,NA
15111.5,August-1985,6231.3,open land,commercial,Outskirts,trapezoid,1,71243mts,1,0.03522971404598518,1969,0.0,highway,27,2,6,F,NA,
12349.4,November-1987,9413.0,flat,commercial,Border,trapezoid,5,27136,6,0.6194008654131772,1970,1980.0,highway,78,2,1,,No,NA
14821.1,July-2009,1758.7,land,residential,Center,trapezoid,5,11354,2,0.9499536167101688,2001,0.0,street,2,1,7,C,NA,NA
6562.6,October-08,6486.7,villa,residential,Outskirts,rectangle,3,54928,8,0.12301115153913056,2000,0.0,highway,88,1,3,NA,Yes, No
14492.6,Jun-1983,10188.4,flat,residential,Center,rectangle,3,4116,2,0.44864326239046026,1976,0.0,street,8,3,10,,No,NA
12203.4,January-1974,6601.4,duplex,residential,Border,irregular,5,22826,4,0.1977504417796706,1959,1970.0,street,48,1,7,NA,Yes,
14628.2,May-1972,7347.1,duplex,residential,Center,rectangle,5,22139mts,9,0.6478195542865576,1970,0.0,alley,46,3,10,NA,Yes,NA
6078.9,January-79,2633.2,villa,residential,Border,rectangle,4,31575,1,0.24170758425811756,1971,0.0,highway,52,3,9,,Yes,Yes
11577.6,January-1970,3893.3,flat,residential,Center,irregular,3,3802mts,9,0.2013927911482022,1968,0.0,alley,80,4,9,NA,No,NA
14182.8,May-1991,9602.0,duplex,residential,Outskirts,trapezoid,3,64025,2,0.7242699599483994,1974,1983.0,highway,46,3,9,NA,No,NA
12501.3,February-1983,4347.0,open land,commercial,Border,irregular,2,40048,10,0.69768032506171,1971,0.0,highway,44,2,4,C,NA,NA
12524.3,December-1976,3002.3,flat,commercial,Center,trapezoid,4,13766,1,0.37543256143707293,1963,1973.0,alley,13,5,2,,No,NA
12393.6,June-73,3089.3,open land,commercial,Border,irregular,1,28786,4,0.44204689043908163,1973,0.0,street,74,1,10,C,NA,NA
15821.8,May-2005,6512.2,open land,residential,Border,trapezoid,5,33743mts,5,0.8371615685645621,1986,0.0,highway,59,5,10,F,NA,NA
13345.9,September-2005,3666.6,duplex,commercial,Center,rectangle,4,13737,7,0.13471421986837306,2000,0.0,street,92,3,7,NA,No,NA
12881.6,May-2008,4131.7,flat,commercial,Center,irregular,4,24419,8,0.24955306858894055,1998,2008.0,street,98,4,10,NA,Yes,NA
13360.9,October-1973,11026.1,flat,residential,Outskirts,trapezoid,5,68804mts,10,0.6780120269680698,1957,1966.0,highway,33,1,5,NA,Yes,
14981.2,December-1995,6025.3,open land,commercial,Border,rectangle,4,31637,8,0.5748753954863842,1992,0.0,highway,72,2,5,F,NA,NA
14541.9,Sep-1991,1333.0,open land,commercial,Outskirts,trapezoid,3,70497,3,0.7235621623696128,1979,0.0,highway,41,4,8,F,NA,NA
13381.1,January-2001,1337.0,open land,commercial,Border,trapezoid,1,23894,8,0.0964071972836299,1997,,highway,6,2,3,C,NA,
14326.8,May-85,2631.7,land,commercial,Outskirts,rectangle,4,53890,10,0.09995300826273557,1985,0.0,highway,60,2,9,F,NA,NA
5449.7,March-1977,2188.2,villa,residential,Center,rectangle,2,22182mts,7,0.33790901128986595,1964,1974.0,street,81,2,3,NA,Yes,Yes
13687.7,February-09,3689.5,open land,commercial,Outskirts,irregular,3,66692,1,0.17580498105620235,1996,0.0,highway,8,3,3,C,NA,
12918.3,January-1970,3815.8,duplex,commercial,Center,rectangle,1,5268,5,0.7803265249565787,1953,1961.0,street,66,5,7,NA,Yes,NA
11726.6,January-1979,4050.4,flat,commercial,Border,irregular,4,31369,8,0.4968431927990524,1975,0.0,street,41,5,7,NA,Yes,
13558.9,October-1988,4355.3,duplex,residential,Center,trapezoid,1,7765,8,0.9752967379662768,1980,0.0,alley,34,1,1,,Yes,NA
6076.1,January-78,3963.8,villa,residential,Center,rectangle,2,25223mts,8,0.9847780697134663,1974,0.0,street,87,2,4,,Yes,Yes
12162.2,February-1998,1976.8,flat,residential,Center,trapezoid,4,15842,5,0.5829586120062843,1987,1998.0,street,61,3,3,,No,
12013.6,June-1990,2436.9,duplex,residential,Outskirts,irregular,4,56319mts,8,0.39747894058664046,1971,1982.0,highway,66,5,9,NA,Yes,NA
13126.1,May-75,4883.4,duplex,commercial,Center,trapezoid,1,15886,6,0.9809319059783809,1960,1970.0,street,12,2,2,,Yes,
12994.5,August-1990,9864.7,flat,residential,Outskirts,irregular,3,59276,5,0.9088943138587484,1984,0.0,highway,30,2,2,,Yes,
18910.7,April-1972,4632.0,duplex,commercial,Outskirts,irregular,4,79036mts,10,0.05073242500901909,1970,0.0,highway,35,5,5,NA,No,NA
13144.7,November-1982,11850.1,flat,residential,Outskirts,irregular,2,77823mts,1,0.058603537097652314,1965,1975.0,highway,8,3,5,NA,No,NA
13487.0,July-2005,6286.4,flat,residential,Border,rectangle,2,28620,5,0.11352248367500462,1986,1997.0,highway,2,4,1,,Yes,NA
8275.6,May-05,11439.3,villa,residential,Outskirts,rectangle,3,72380,7,0.0009507663324034299,1996,0.0,highway,46,2,7,NA,Yes, No
15761.3,October-1979,10472.8,open land,commercial,Border,trapezoid,3,40025,5,0.4523407391562527,1965,0.0,street,64,4,10,F,NA,NA
13752.8,May-1985,8742.5,flat,commercial,Outskirts,trapezoid,3,73064,2,0.11293131535506962,1976,0.0,highway,27,5,10,NA,No,NA
14951.9,March-2008,7255.4,flat,commercial,Center,rectangle,3,8300,9,0.7512017813850048,2006,0.0,alley,81,5,9,,Yes,NA
15555.8,July-1993,8488.6,open land,commercial,Center,trapezoid,3,18041,9,0.6009084922612085,1985,0.0,street,11,2,9,C,NA,NA
6197.0,September-1996,4317.5,villa,residential,Center,irregular,1,2403,6,0.12193552934156227,1996,0.0,alley,91,3,7,,Yes, No
13043.4,September-1979,9922.6,flat,commercial,Outskirts,trapezoid,4,77540,6,0.9824545835283548,1969,1979.0,highway,86,2,2,,Yes,NA
11016.6,October-1972,3089.7,flat,commercial,Border,rectangle,4,39247,10,0.8768857332388624,1959,1968.0,street,45,1,1,,No,
14914.3,September-93,2671.6,open land,commercial,Center,trapezoid,4,8089,10,0.9463093388384637,1993,0.0,alley,53,5,1,F,NA,
7106.9,August-1985,9672.7,villa,residential,Outskirts,trapezoid,4,54135,6,0.6487404335345277,1977,0.0,highway,87,5,9,NA,Yes, No
13703.5,February-1980,5533.8,duplex,residential,Center,rectangle,5,21935,5,0.05666234263498371,1978,0.0,alley,96,2,10,NA,No,NA
15697.3,June-1981,10406.9,open land,industrial,Outskirts,rectangle,3,64071,8,0.41645049561718106,1974,0.0,highway,24,3,7,F,NA,NA
7664.4,July-2009,5316.9,villa,residential,Center,trapezoid,2,17016,5,0.35030093875574664,1999,2010.0,street,7,4,5,NA,Yes, No
13408.3,Dec-2003,7358.5,flat,residential,Border,trapezoid,1,23864mts,10,0.7527298538925185,1998,0.0,street,57,3,10,,No,NA
5967.9,August-1992,9476.1,villa,residential,Border,irregular,1,29865mts,6,0.4301201441847483,1980,1989.0,street,94,3,5,,Yes, No
22627.6,April-1977,10117.9,open land,residential,Center,rectangle,2,19412,6,0.11626323087277057,1961,0.0,alley,28,1,4,C,NA,NA
14491.7,May-1979,11215.2,open land,residential,Outskirts,trapezoid,4,68025,7,0.38619012571163847,1961,0.0,highway,26,4,1,C,NA,NA
14269.8,September-1998,9751.7,duplex,commercial,Outskirts,trapezoid,2,63521,5,0.1605314262312555,1987,1996.0,highway,26,1,2,NA,Yes,NA
13191.9,May-2004,7561.1,flat,residential,Outskirts,irregular,5,53959,6,0.07578042042013533,2003,0.0,highway,13,2,10,NA,No,NA
13025.1,July-1981,5154.5,flat,commercial,Center,trapezoid,2,15120,7,0.9087804631951295,1976,0.0,alley,79,5,7,,No,NA
14319.1,January-1997,4984.1,open land,residential,Outskirts,trapezoid,1,57876mts,2,0.21598018633231986,1984,0.0,highway,43,4,7,C,NA,NA
13391.7,Sep-1993,2319.1,land,industrial,Outskirts,rectangle,4,57488mts,6,0.16403175779859014,1986,,highway,18,2,5,C,NA,NA
15428.4,March-1988,10917.3,open land,commercial,Center,irregular,4,12622mts,5,0.2641066510178005,1971,0.0,street,26,2,4,F,NA,NA
13948.3,October-05,8970.3,flat,residential,Outskirts,trapezoid,4,68094mts,3,0.3595542693467717,2003,0.0,highway,51,1,2,NA,Yes,NA
6545.5,June-71,6642.4,villa,residential,Border,trapezoid,1,35860,1,0.47368819965837505,1959,1967.0,highway,15,1,9,NA,Yes, No
13436.6,December-71,3587.3,land,residential,Center,irregular,1,8906,1,0.0880414936046966,1958,0.0,street,18,4,1,F,NA,NA
15411.9,June-2003,5145.3,open land,commercial,Center,rectangle,1,2877,2,0.5905620665607693,1984,0.0,street,86,2,6,F,NA,NA
5924.6,Jun-1976,6829.8,villa,residential,Border,irregular,4,20234,6,0.27706553294778413,1966,1976.0,highway,4,5,7,NA,Yes,Yes
15477.8,December-1994,2308.3,land,commercial,Center,rectangle,5,8151,9,0.5357952271730666,1984,,alley,45,2,9,F,NA,
14119.0,Sep-1997,3768.7,land,residential,Border,trapezoid,5,33876mts,4,0.9063073313344592,1979,0.0,highway,98,5,2,F,NA,NA
13616.1,July-1987,4131.8,open land,residential,Border,irregular,4,40237mts,4,0.8969913724990307,1970,,street,75,3,6,F,NA,NA
6694.6,Jul-1989,9059.6,villa,residential,Border,irregular,5,32694,4,0.6123653197881312,1980,0.0,street,37,5,8,,Yes, No
15869.5,Apr-2009,11410.3,villa,residential,Outskirts,trapezoid,5,70819,9,0.86064444664752,1999,2009.0,highway,24,1,7,NA,Yes,Yes
13432.4,Oct-1984,6010.2,flat,commercial,Center,rectangle,1,8315,4,0.663181799742205,1970,1981.0,street,14,2,9,NA,No,NA
15290.1,October-1993,10974.3,duplex,commercial,Center,trapezoid,4,10630,5,0.7189727872553328,1990,0.0,street,32,2,7,NA,Yes,NA
11824.2,November-1971,1444.6,duplex,commercial,Border,trapezoid,1,37448,1,0.7141913450890669,1959,1967.0,highway,84,4,5,,Yes,NA
22074.7,Apr-2005,8509.0,flat,residential,Center,rectangle,1,9817,8,0.16284848635035176,1996,0.0,alley,29,1,9,NA,No,NA
13491.4,August-1993,1236.8,land,industrial,Outskirts,rectangle,3,60335,5,0.0906593277952693,1975,0.0,highway,6,4,8,C,NA,
13555.0,February-1982,1635.2,land,industrial,Outskirts,trapezoid,3,79054mts,9,0.4752103974826134,1982,,highway,83,5,6,F,NA,NA
7521.0,May-1985,11545.3,villa,residential,Center,irregular,2,22066,3,0.8205388862512669,1974,1983.0,street,30,1,8,NA,Yes, No
14900.2,July-1993,8998.4,duplex,residential,Center,rectangle,3,21040,2,0.018184987332765412,1984,0.0,alley,59,5,1,NA,Yes,NA
14403.8,Feb-1977,7399.7,land,industrial,Border,trapezoid,2,31878,7,0.31748123259410643,1973,0.0,street,62,5,5,F,NA,NA
12968.2,June-1982,9905.3,flat,residential,Border,rectangle,3,37222,4,0.21097555326132755,1964,1973.0,highway,92,3,2,NA,Yes,NA
12435.5,February-1971,3073.1,land,industrial,Border,irregular,5,25574mts,5,0.581467514161849,1967,,highway,83,1,6,F,NA,NA
13233.8,May-1978,9894.4,flat,commercial,Center,rectangle,5,6888mts,10,0.5880756549526113,1973,0.0,street,33,1,3,NA,No,NA
7870.2,September-1987,10584.5,villa,residential,Outskirts,rectangle,5,70510,3,0.5723293748339793,1976,1986.0,highway,70,5,8,,Yes,Yes
13655.4,May-1990,9516.5,flat,residential,Center,irregular,5,21249,9,0.9411774304815016,1981,0.0,street,4,5,9,NA,No,
11464.4,May-1972,839.6,flat,commercial,Center,irregular,4,17731,3,0.5780512411812555,1963,0.0,alley,31,2,2,NA,Yes,NA
12448.2,December-1975,10552.8,flat,residential,Outskirts,irregular,2,78591mts,6,0.6119405263282512,1965,1975.0,highway,76,4,8,NA,No,
13554.3,December-2005,1993.3,duplex,residential,Center,trapezoid,3,22078mts,6,0.9121415523579446,1991,2001.0,street,35,3,9,NA,No,NA
16161.9,December-2006,8505.9,open land,residential,Center,irregular,1,4463,4,0.35866895574989444,1989,0.0,street,15,4,10,F,NA,NA
7554.2,October-1977,10918.3,villa,residential,Border,rectangle,2,26837mts,10,0.2666839898843103,1974,0.0,street,21,3,8,,Yes,Yes
12818.7,February-1991,5529.4,duplex,commercial,Border,irregular,5,24622mts,10,0.40018366275427786,1984,0.0,highway,2,3,6,NA,Yes,NA
15649.1,July-1994,5273.2,open land,residential,Center,irregular,4,22419,1,0.7909045887783884,1993,0.0,alley,62,4,9,F,NA,
14268.3,September-1998,4604.3,land,commercial,Outskirts,trapezoid,5,51975,1,0.19902393560828802,1982,0.0,highway,5,2,5,C,NA,
7050.7,November-1979,9086.7,villa,residential,Outskirts,trapezoid,5,57879,9,0.03458205994601782,1970,0.0,highway,12,4,6,NA,Yes,Yes
7885.1,February-2006,4713.2,villa,residential,Center,trapezoid,3,13245,2,0.2329055906349896,2002,0.0,street,24,5,8,NA,Yes,Yes
13988.8,December-2005,8133.7,flat,commercial,Center,rectangle,4,19574,7,0.9689754464304655,1997,0.0,street,61,3,5,NA,No,
13553.8,May-1971,6170.8,open land,residential,Outskirts,irregular,1,50703mts,1,0.38256136506855176,1955,,highway,0,5,10,C,NA,
21123.7,Apr-2009,8886.6,flat,residential,Outskirts,irregular,4,65065mts,4,0.6994441965245747,1998,2008.0,highway,50,2,9,NA,Yes,NA
6842.0,October-2008,5671.0,villa,residential,Center,rectangle,2,12221,4,0.9339067157176085,1989,1997.0,street,83,2,1,NA,Yes, No
12605.7,August-2007,6671.5,flat,commercial,Border,irregular,4,29055,5,0.16083073411041848,1995,2004.0,street,57,1,10,NA,No,NA
5974.1,Sep-2007,1201.3,villa,residential,Outskirts,trapezoid,2,67954,5,0.1682386782578097,1996,2005.0,highway,29,2,3,NA,Yes, No
